# x,f(x)
1.5787,1.9527
0.6228,2.4568
3.3393,-2.8388
7.3786,-2.5400
6.0621,-0.1754
3.8929,-0.5091
3.6111,-1.8060
5.7116,1.3089
3.6594,-1.5398
0.5819,2.4006
9.5762,1.8667
1.2961,2.5786
6.6786,-2.5224
2.3719,-1.5385
9.4136,2.3934
2.4258,-1.9396
1.4122,2.6737
4.8372,3.0442
3.4287,-2.3928
7.4134,-2.5014
6.4510,-1.7828
3.4148,-2.5300
3.4870,-2.0067
9.2562,2.7082
6.7273,-2.9665
5.6857,1.4028
2.6839,-2.7051
0.2977,1.3321
1.1027,2.8295
3.9973,0.0766
3.3369,-2.5731
1.8172,0.8846
0.4746,1.9224
6.3308,-1.5508
8.1549,0.6152
9.7326,1.2906
8.5806,2.2132
4.7350,2.8289
5.9996,0.0579
2.7012,-2.3693
5.5015,2.3267
0.6775,2.4416
7.7757,-0.9810
4.7124,2.5692
8.0343,0.1166
9.8569,0.5344
7.8504,-0.6560
8.9583,3.0170
5.8422,0.8115
7.2123,-2.9535
5.6307,1.4825
3.8673,-0.5533
2.1483,-0.7813
7.0462,-3.1267
1.3786,2.5283
3.5225,-1.9559
8.2226,0.9906
1.8946,0.5692
9.1346,3.0013
6.1353,-0.6069
4.3148,1.4722
8.1727,0.9033
6.1387,-0.6512
0.5513,2.2237
6.1231,-0.6695
7.8634,-0.7015
3.5902,-1.6928
9.6486,1.5088
2.9077,-3.0647
0.6259,2.5140
3.1744,-2.9999
5.3839,2.6389
6.5110,-2.0249
2.9686,-2.9604
3.3612,-2.4418
5.3009,2.7718
2.2085,-0.8849
0.4656,2.0137
7.8084,-0.8655
8.9853,2.8804
4.8053,2.8029
7.4774,-2.1203
7.7176,-1.4124
3.9960,0.0348
6.0935,-0.4276
6.2330,-1.1736
9.8984,0.6146
9.9905,0.1735
8.4801,2.1093
3.0422,-3.0706
7.3668,-2.4607
3.1557,-2.9056
0.6363,2.5922
0.6806,2.6964
7.9726,-0.1102
0.0795,0.3792
4.6833,2.5806
0.6298,2.3677
5.9410,0.3906
0.5312,2.4738
2.8881,-2.9395
3.4117,-2.3990
9.3161,2.7358
5.8961,0.5443
1.1871,2.8543
8.2225,1.0091
3.5858,-1.7728
1.4721,2.2332
9.1952,3.0644
9.5187,2.2960
7.8998,-0.4528
7.6664,-1.5213
6.5466,-2.2529
5.5629,1.9298
8.1405,0.7375
6.6752,-2.6565
8.4990,2.0340
2.3763,-1.7416
6.7885,-2.7477
6.3487,-1.6214
3.1193,-3.0568
8.8805,3.0108
9.2913,2.7861
3.8259,-0.8842
6.4564,-1.9916
8.9283,3.0456
0.4547,2.0155
6.3616,-1.6718
5.2488,2.7447
4.8591,3.1866
4.1316,0.7134
3.4931,-2.1599
8.2374,0.9416
1.4502,2.2612
0.9053,3.1261
3.3547,-2.5925
7.9016,-0.5278
1.7180,1.1526
8.9971,2.8497
0.6735,2.5988
2.4711,-2.0530
1.0571,2.8190
4.3267,1.3447
7.7228,-1.3352
9.2214,3.0395
6.5156,-2.2292
2.8656,-2.9799
4.1244,0.7258
1.6143,1.6995
1.0355,2.8933
0.2603,1.1180
4.7404,2.9320
1.2030,2.8880
0.6484,2.4425
6.2948,-1.3051
9.8371,0.8686
2.6861,-2.5273
5.9041,0.5123
1.1204,2.8481
5.3497,2.6760
9.7404,1.1181
3.8935,-0.4114
7.8982,-0.5236
4.7894,2.7762
5.1699,2.9595
6.7386,-2.8455
8.1100,0.3435
5.6229,1.6881
9.7956,1.0684
6.6026,-2.3087
1.8730,0.6150
5.5345,1.7943
9.7012,1.3539
8.1858,0.8972
2.5615,-2.2456
7.6993,-1.1902
4.3438,1.6061
2.9731,-2.9332
2.9423,-2.9872
4.9959,3.0205
9.2882,2.5896
7.1217,-2.7655
5.1338,2.9973
1.9266,0.3687
8.7216,2.7339
1.1044,3.0596
9.4458,2.3372
9.3401,2.5523
8.1810,0.7428
9.3833,2.2824
3.0901,-3.0349
9.0574,2.8815
4.2192,1.0612
1.7533,1.1999
5.4387,2.2234
5.2185,2.9956
6.6490,-2.5119
2.0825,-0.5340
4.9056,2.9608
6.6530,-2.5183
1.7140,1.3113
8.6087,2.3015
8.9042,2.9053
2.6834,-2.7198
8.9565,3.0908
1.2153,2.7869
5.5751,1.9588
9.6907,1.4618
4.3398,1.4422
4.7139,2.9347
2.3435,-1.5311
0.1425,0.6523
7.1432,-2.9488
2.6975,-2.7357
7.8474,-0.5499
3.9286,-0.3565
2.2703,-1.3313
4.3543,1.6697
8.4228,1.7383
2.0931,-0.5155
9.4213,2.4916
8.5420,2.3619
5.6859,1.4671
1.6860,1.4263
2.2714,-1.0148
1.6526,1.6600
2.3992,-1.5787
8.2607,1.2739
5.6664,1.5410
5.7229,1.3444
5.4775,2.2374
4.8800,2.9936
9.7810,0.9886
3.0970,-3.0333
4.4080,1.7930
1.4394,2.4410
3.3744,-2.5731
8.5885,2.3058
5.2330,2.7489
2.3462,-1.3719
1.4828,2.2865
4.5812,2.2622
2.4487,-1.9097
8.0303,-0.0342
6.6843,-2.3988
7.2087,-2.7446
3.6489,-1.5307
8.1761,0.9382
4.8236,2.8989
6.4491,-2.0699
3.8739,-0.5637
2.0458,-0.2971
8.0580,0.1444
4.1296,0.6583
3.7323,-1.2426
0.0800,0.3403
8.5601,2.1619
4.3377,1.5160
7.9706,-0.1552
1.3324,2.6849
2.3718,-1.7982
1.3759,2.2735
2.2899,-1.2985
8.5620,2.0933
0.4413,1.8443
1.4013,2.3858
6.0054,0.0711
1.3296,2.6337
8.1135,0.5734
4.8839,2.9508
7.8116,-0.8904
5.1593,2.8347
4.8916,2.9851
2.0004,-0.0369
1.0042,2.9191
5.0377,2.9348
3.2611,-2.7089
2.1134,-0.5025
3.5960,-1.9152
0.7587,2.6986
4.2724,1.4055
4.4618,2.0034
0.1368,0.7041
7.5700,-1.9859
2.8550,-2.9085
4.0091,0.0234
9.3305,2.6632
3.7219,-1.2172
4.0090,0.2769
3.1159,-2.8880
9.6537,1.6720
0.5467,2.2089
5.0396,3.0417
9.1758,2.7266
4.9492,2.9088
8.9481,2.9566
9.5353,2.0075
8.5305,2.0912
8.5179,2.1990
8.6191,2.5114
0.6490,2.4973
6.1968,-0.9447
3.8244,-0.7930
3.5940,-1.9443
0.7812,2.8553
2.7321,-2.6373
6.3150,-1.5683
2.1487,-0.9120
1.4691,2.2232
2.1527,-0.7134
9.2884,2.7153
5.0798,2.9693
3.9621,-0.2339
9.2298,2.7931
6.1750,-0.9403
0.8209,2.8786
1.2912,2.5272
2.1866,-0.8043
9.2580,2.7637
4.7753,2.9611
1.7584,1.1172
6.1604,-0.5695
2.0729,-0.2725
8.9000,2.9564
5.8413,0.7421
3.4399,-2.2082
8.4682,2.0116
5.9304,0.4580
9.1528,2.6478
4.9839,3.0169
3.4230,-2.3708
6.0928,-0.3786
5.9233,0.3580
5.5988,1.7687
3.5920,-1.8318
4.8721,2.8638
4.6003,2.4036
0.7524,2.7594
5.7628,1.3151
6.7522,-2.7767
7.6384,-1.7666
8.1278,0.6341
0.3239,1.3533
4.7830,2.7176
0.8179,2.6845
5.2001,3.0154
3.2246,-2.8576
2.4282,-1.8819
7.5718,-1.8606
3.3569,-2.4873
7.7466,-1.1298
4.7480,2.8856
9.6282,1.6038
6.3656,-1.6752
9.9896,0.0834
2.8511,-2.8598
0.8785,2.9944
7.9954,-0.0894
6.6301,-2.5357
6.6254,-2.5614
8.6409,2.6145
0.2482,1.1147
1.9787,0.1982
4.3963,1.7241
0.5361,2.3697
4.8661,2.7377
5.0027,3.0427
0.3863,1.7536
7.1264,-2.7967
6.3798,-1.8070
3.8860,-0.5553
5.7227,1.3944
9.0384,2.9323
9.9290,0.2691
7.2067,-2.8836
4.5219,2.2599
3.6065,-1.8272
8.9944,2.9119
3.7831,-1.2186
8.5890,2.5449
4.0808,0.5631
1.3129,2.7407
8.8266,3.0325
3.6374,-1.7249
8.4425,1.7526
7.6668,-1.4206
5.7997,0.9269
3.1898,-3.0407
0.3488,1.7068
7.6404,-1.6725
3.0713,-3.0140
7.0334,-2.9411
5.6285,1.7987
4.6027,2.4915
7.1556,-2.7550
5.7919,1.0144
8.7021,2.7073
9.1801,2.8995
4.6368,2.3376
0.1963,1.1849
7.0022,-3.1268
4.7515,2.8020
6.9363,-2.9984
7.5365,-1.8796
0.8134,2.7457
6.0786,-0.3767
4.9090,3.0173
6.8019,-2.7817
3.7320,-1.3227
1.9577,0.4103
1.0892,2.8982
0.2718,1.2444
7.3235,-2.6281
1.8117,0.9086
6.3341,-1.5285
9.3606,2.7300
8.5825,2.1837
2.1737,-0.9254
5.0216,2.8620
8.0327,0.2270
8.1952,0.9412
4.2988,1.3648
9.1856,2.9503
5.6109,1.7038
8.9086,3.0302
3.2441,-2.7544
6.3958,-1.8317
3.9485,-0.1399
8.2605,1.2001
7.6468,-1.6447
2.3005,-1.2805
2.6898,-2.6892
0.5349,2.2119
1.1499,2.9925
6.7424,-2.7194
3.8004,-0.7315
2.9992,-2.9229
1.8163,0.7902
0.2701,1.3945
9.7579,1.0340
1.0117,3.0088
5.9612,0.2032
2.4174,-1.8284
8.2379,1.0120
1.1553,3.0993
2.0286,-0.0004
0.9962,3.0627
9.4657,2.2316
6.2200,-0.9583
9.8240,0.8001
2.8372,-2.8845
0.5974,2.2642
7.0405,-2.7852
7.9725,-0.3233
9.2798,2.4796
0.3002,1.2926
6.1128,-0.4566
7.5418,-1.9015
5.9603,0.2944
5.6336,1.4708
7.8012,-0.9129
2.4177,-1.9510
1.1559,2.9425
1.0385,2.8832
0.0162,0.1786
2.6580,-2.4993
0.6778,2.6703
7.6500,-1.6658
6.4705,-1.8236
2.9896,-2.9695
9.7653,1.0068
0.0209,-0.0810
0.7369,2.7983
7.4764,-2.0937
8.1478,0.6484
7.8203,-0.8573
1.2371,2.7034
8.7001,2.7327
8.2362,1.1362
3.0499,-3.0552
0.1007,0.5137
7.9194,-0.1500
5.8923,0.6577
9.2274,2.8404
8.8997,3.0006
7.4156,-2.3609
8.8497,2.8772
5.3616,2.4642
8.6969,2.7735
4.3732,1.5901
6.0217,-0.1710
9.6595,1.5895
4.9716,2.9543
1.9504,0.2578
8.5394,2.2201
6.1342,-0.6388
4.4347,1.9849
3.5303,-2.0383
9.6065,1.6843
0.6246,2.6218
1.6718,1.5375
9.7593,0.9844
8.4496,1.8764
5.4377,2.3948
3.5811,-1.7224
6.3596,-1.8461
1.8000,0.8220
0.4113,2.0754
1.2093,2.7582
4.0375,0.0996
7.0533,-3.1140
3.6302,-1.6973
1.6099,1.8040
0.9944,2.9777
7.4249,-2.0981
4.8852,2.9179
4.1689,0.7520
1.1379,2.9122
9.3581,2.4003
2.4730,-1.9350
6.7632,-2.7217
1.4571,2.2529
6.0070,0.0626
3.4231,-2.3211
9.9797,0.2259
7.8881,-0.6750
1.9801,0.1653
2.4024,-1.7063
6.3620,-1.7280
0.0799,0.3831
3.3730,-2.5333
7.1398,-2.8522
7.1260,-2.9741
8.4275,1.7999
5.2375,2.7725
5.2591,2.7540
3.7696,-1.0951
7.2296,-2.7990
5.6554,1.6269
3.2008,-2.9272
9.1755,2.8259
1.8813,0.4816
7.0353,-2.9446
3.0518,-3.0310
6.7297,-2.5947
0.0752,0.2313
8.9315,2.8871
0.8822,3.1178
0.8163,2.7780
9.5863,1.6699
3.6364,-1.6331
5.7115,1.4152
9.4213,2.2669
6.6528,-2.2012
1.9474,0.1053
9.7757,1.0153
5.9497,0.3291
3.4866,-2.1514
8.8752,3.0125
9.5837,1.7875
6.3096,-1.4032
1.3389,2.5579
5.7143,1.3260
2.4085,-1.9037
2.8884,-3.1664
2.8282,-3.0726
0.9505,2.9303
0.0406,0.1773
7.9174,-0.4194
7.3061,-2.5976
3.1751,-2.9206
5.9268,0.3911
2.3283,-1.3408
7.2901,-2.5989
5.1731,2.8261
2.3437,-1.5074
8.8753,2.8316
4.9100,2.8598
9.1322,2.9980
1.1569,3.0441
4.3787,1.5692
4.9392,3.1950
4.8134,2.7485
6.2679,-1.1231
4.6003,2.5773
5.9206,0.4501
9.4961,2.0470
8.6483,2.4016
2.6929,-2.5863
1.8829,0.3386
8.8638,2.9943
5.2310,2.8166
6.6272,-2.5741
2.5996,-2.6061
6.7970,-2.7923
0.5831,2.4249
9.5533,2.0155
2.1331,-0.7386
9.6064,1.7364
9.7065,1.3534
4.2693,1.3343
8.6091,2.4130
6.3772,-1.6393
1.3334,2.4659
2.7560,-2.7903
0.0704,0.3502
9.3240,2.6113
0.7155,2.8224
1.3296,2.4408
7.1298,-2.9304
2.0187,-0.0147
8.5556,2.2860
2.8362,-2.8810
4.2503,1.2779
3.0998,-3.0376
1.3609,2.5199
5.0185,3.0301
6.0986,-0.4167
3.1013,-3.0566
4.9610,2.9692
8.6964,2.8237
0.7565,2.8903
1.2375,2.9287
5.1426,2.9242
8.6833,2.7089
0.1169,0.6148
4.2602,1.3034
7.0758,-2.8794
5.3364,2.5543
3.8991,-0.5297
3.4849,-2.3173
1.5527,2.0546
9.9794,0.1850
5.1387,3.0009
0.8356,2.9549
2.2653,-1.3629
1.1419,2.9741
4.2711,1.2219
8.0554,0.0651
8.2654,1.2119
1.1794,2.9014
1.8643,0.7539
4.9444,3.1075
9.5742,1.8884
9.1240,2.9358
8.2243,1.0076
2.2255,-1.0053
9.8975,0.5962
6.5409,-2.3831
6.4841,-2.1344
6.3212,-1.3672
5.1770,2.6974
0.8389,2.9194
5.9379,0.3770
0.5751,2.1992
1.0605,2.8128
9.0119,3.0994
9.1652,2.7871
8.9465,2.8637
0.1632,0.7527
9.9412,0.3421
0.0510,0.2795
5.9239,0.2528
4.8100,2.6991
4.5317,2.2172
7.0071,-2.8613
8.9266,2.8879
2.3749,-1.6453
3.6193,-1.9063
3.1056,-3.0174
9.8311,0.6518
1.4711,2.2414
2.5960,-2.5007
8.9675,2.9804
6.2620,-1.2406
3.2419,-2.8539
0.2675,1.3190
1.4649,2.1212
0.6627,2.7106
6.4870,-2.0279
1.4093,2.5178
6.5364,-2.0987
6.7235,-2.8023
0.7172,2.5823
5.0472,3.0684
6.2497,-1.2818
7.2567,-2.8034
1.8987,0.3912
5.7452,1.2884
0.8557,2.7652
6.9027,-3.0177
2.9773,-2.8996
8.1708,0.8811
7.7147,-1.1829
1.5076,2.0148
6.5308,-2.1571
0.2672,1.1598
0.9180,2.9098
3.0454,-2.8120
0.6042,2.3605
0.8728,2.8999
7.0882,-2.8033
4.7678,2.5933
7.1308,-3.0706
1.2266,2.8568
7.6361,-1.7042
9.9473,0.2615
1.5926,1.6091
5.8210,0.9203
2.1794,-0.8125
6.7742,-2.7030
3.6349,-1.7800
0.9241,2.8837
8.9595,3.0563
9.2247,2.8432
1.5521,1.8763
2.8404,-2.8954
5.4068,2.3095
6.2157,-0.9990
5.1341,2.9199
9.0766,2.9095
0.1225,0.5417
3.3677,-2.3783
8.8587,2.8863
0.6066,2.4695
5.4804,2.2608
2.3234,-1.5210
9.9029,0.4957
7.3511,-2.3851
9.9911,-0.0043
9.8112,0.9920
1.6502,1.5713
5.4838,2.1721
0.8693,3.1679
5.4458,2.0667
2.6697,-2.6272
4.4422,1.9282
3.7722,-1.1003
6.7230,-2.8569
3.2187,-2.7771
7.0488,-2.9804
5.8446,0.6382
5.6889,1.2509
2.7016,-2.6734
1.2508,2.7376
6.3707,-1.6635
2.7405,-2.5767
3.1759,-2.9421
9.4860,2.0418
3.9929,-0.0334
6.9232,-3.0804
4.0307,0.0679
9.3946,2.5549
7.1300,-2.8981
9.3322,2.6280
4.5256,2.1493
0.6008,2.5700
2.7813,-2.6289
5.5647,1.6494
3.2971,-2.6481
0.6312,2.6207
7.2780,-2.7002
9.7793,0.9406
0.1122,0.4898
6.6697,-2.4540
8.5956,2.2585
6.1778,-0.7814
8.3367,1.5526
0.6880,2.6500
4.2730,1.4019
7.0765,-2.7823
8.5978,2.3558
0.2546,1.1741
4.7389,2.6866
3.9275,-0.3903
2.9128,-3.0815
1.9551,0.2290
4.4705,2.0775
4.0154,0.1888
7.2651,-2.7414
2.8571,-2.9534
5.5328,1.8346
0.0911,0.4637
9.0256,3.0700
8.9167,2.9265
7.1512,-2.8021
6.5111,-2.2360
6.9541,-2.9928
7.3103,-2.6390
4.4647,1.8265
7.3536,-2.5788
8.7069,2.6310
6.9449,-2.9396
7.8570,-0.8125
6.9105,-2.7719
7.9000,-0.3031
0.2680,1.1626
0.7200,2.7043
5.7405,1.1335
1.4291,2.2952
0.6294,2.6522
1.8301,0.8085
3.5213,-2.1684
2.3223,-1.4036
5.4740,2.3519
0.5869,2.3580
3.4223,-2.4732
9.0842,2.8836
0.4716,2.0816
5.5145,2.1790
1.9194,0.2991
6.0585,-0.1022
7.5246,-2.0856
0.1106,0.6217
9.9882,0.0356
2.9872,-2.9900
8.0258,0.2248
6.1214,-0.4343
3.7963,-0.8305
5.7143,1.3494
9.8501,0.5977
1.0148,2.9126
7.9281,-0.3003
3.9849,-0.0343
2.2075,-0.9700
0.3573,1.6717
3.0109,-2.9645
8.2916,1.2533
6.4355,-2.0627
8.4797,1.9641
4.4655,1.9789
0.3240,1.4072
7.7534,-1.0963
3.3621,-2.3389
1.7833,1.1947
9.0553,3.0533
5.8741,0.7907
8.4097,1.9776
9.7832,1.0790
1.6477,1.7303
0.2793,1.2004
8.0699,0.1587
3.6220,-1.6724
6.5198,-2.1211
5.6555,1.3449
4.3079,1.3801
2.6040,-2.3376
5.6757,1.3414
2.6233,-2.5393
5.3408,2.6808
8.5826,2.4918
3.3534,-2.3927
9.5211,2.1936
0.1356,0.7998
1.0844,2.9250
7.7863,-1.1478
7.9257,-0.3277
0.5327,2.2983
6.8385,-2.8411
6.3157,-1.3779
2.4753,-2.0272
8.9753,3.1358
1.4193,2.4184
7.0156,-3.1113
7.7441,-1.1831
7.2073,-2.8775
5.1444,3.0655
7.0008,-3.0433
3.2073,-2.8832
1.2649,2.7303
7.9208,-0.3997
0.6287,2.5043
1.6566,1.6480
0.3286,1.4996
3.4253,-2.3649
3.2551,-2.7871
1.3138,2.5920
3.0085,-2.9341
0.7338,2.6606
8.4162,1.8715
0.4919,2.0716
7.7312,-1.1025
7.5216,-2.1537
8.7951,2.9465
9.4108,2.4213
3.2170,-2.7811
1.2157,2.8230
6.7413,-2.7726
7.0543,-3.1431
9.7986,0.9852
7.3627,-2.5122
3.9307,-0.5091
4.3611,1.5401
0.3003,1.4976
9.1859,3.0407
2.1047,-0.3754
5.3357,2.5170
5.7564,1.1207
2.7315,-2.7390
9.7278,1.2904
5.3544,2.7237
0.8356,2.8560
4.9276,2.8699
8.8674,2.9245
2.5236,-2.1425
3.1617,-2.8864
1.5880,1.5912
5.6575,1.6193
3.5245,-1.7222
7.8519,-0.6678
7.6596,-1.6382
8.7660,2.5841
3.2817,-2.7823
0.5658,2.4282
0.7416,2.7721
6.5678,-2.2217
2.3214,-1.4193
4.3995,1.6683
8.2850,1.2745
1.9227,0.4281
3.9968,-0.0340
7.9887,-0.1662
4.1624,0.8366
5.7226,1.1369
7.8901,-0.4382
9.6977,1.4287
4.0298,0.0815
9.7906,0.9754
4.3365,1.4476
8.5046,2.0972
5.6770,1.5342
4.7355,2.6976
8.4611,2.0248
9.2560,2.7644
6.1679,-0.6763
2.1336,-0.7586
6.5826,-2.5010
6.2976,-1.3752
1.8990,0.5496
7.4222,-2.3327
5.1466,2.9040
0.6739,2.5318
9.8772,0.7060
2.6453,-2.6216
9.4332,2.2981
0.4060,1.8245
5.6336,1.8137
0.4915,2.0460
4.4099,1.9287
2.5472,-2.2352
3.7651,-0.9779
3.0499,-2.9982
6.8191,-2.7763
5.8469,0.6643
9.8068,0.8215
9.0485,2.9986
1.5609,1.7838
8.1914,0.9376
0.1994,0.9005
3.0748,-2.9101
3.8827,-0.5035
7.3488,-2.6919
2.5110,-2.1917
5.7418,1.0134
4.7141,2.6595
3.6311,-1.5927
7.7925,-0.8520
0.4987,1.9774
8.1285,0.6487
3.0362,-2.9579
1.2065,2.8202
7.2779,-2.6639
1.8660,0.6128
2.1165,-0.4090
3.7577,-1.1819
1.1647,2.8495
4.9249,3.0541
9.4392,2.1153
2.1949,-0.9926
3.2336,-2.6983
7.6381,-1.8169
0.2547,1.2592
9.5755,1.8212
3.9690,-0.0368
2.0946,-0.5831
9.7229,1.1698
1.7544,1.2440
0.3417,1.3822
2.6854,-2.8573
5.2296,2.7696
5.3969,2.3940
4.2442,1.0938
1.2205,2.7245
7.9781,-0.2156
6.5159,-2.1704
6.1109,-0.5420
3.7380,-1.2365
4.8702,2.7874
8.0923,0.4133
6.3786,-1.4992
3.6005,-1.5800
8.4356,1.8584
7.6961,-1.3928
7.4045,-2.2839
1.7184,1.2024
9.8309,0.8740
1.8550,0.6219
6.2681,-1.2860
5.2088,2.7304
2.9787,-2.9052
9.6061,1.5990
2.3414,-1.4172
6.5690,-2.1821
1.4377,2.4794
6.6612,-2.5876
6.0259,-0.1287
2.5482,-2.3420
3.4515,-2.1895
3.5174,-2.1099
5.4297,2.4080
5.7337,1.4528
1.5683,1.8103
5.9711,0.3183
2.2254,-1.1111
7.1862,-2.9356
1.9261,0.4320
1.0277,3.0076
3.0147,-2.9164
7.9292,-0.1902
1.9483,0.1735
5.4737,2.2330
0.5957,2.6851
3.5092,-2.0338
0.8476,2.9903
0.1350,0.6271
7.2625,-2.7848
1.1998,2.8233
2.9515,-3.1172
9.9913,0.0200
7.7641,-0.9612
8.3710,1.5273
2.7990,-2.8491
9.8272,0.8099
5.5801,1.7425
8.3282,1.4300
9.3777,2.4130
7.2538,-2.6691
1.0245,2.9761
0.8302,2.7427
7.2727,-2.7113
9.1036,2.9506
3.6644,-1.5937
7.9254,-0.5403
4.2584,1.2827
6.7075,-2.6998
8.6380,2.5167
3.4893,-2.0904
8.4844,2.0349
6.4525,-1.9713
8.1975,0.9616
0.4375,1.7455
9.5507,1.9948
7.6381,-1.6039
0.7587,2.8638
9.4202,2.3531
3.4672,-2.1162
6.9071,-2.9199
2.4850,-1.8926
7.0735,-2.9837
2.3031,-1.3730
7.6490,-1.4780
6.6742,-2.5445
9.3434,2.5870
4.0190,0.0511
1.1327,2.9126
1.6017,1.7493
9.1784,2.8829
6.0555,-0.2465
3.2751,-2.6469
2.6603,-2.6143
2.5867,-2.3979
2.7534,-2.9240
2.5476,-2.3170
4.8929,3.0375
8.8055,2.9404
9.4644,2.1675
4.9586,2.8868
4.7397,2.6957
8.7797,2.8873
6.3131,-1.4533
8.2990,1.2246
0.6663,2.6951
1.6722,1.2818
1.4747,2.1944
4.0621,0.3128
3.7114,-1.3904
6.5982,-2.2714
7.9104,-0.3480
2.2627,-1.0784
1.3375,2.5835
2.6707,-2.6773
8.4044,1.7607
5.6966,1.4420
0.7038,2.6323
3.1540,-2.9001
8.9753,2.9046
3.6950,-1.3503
1.4206,2.3831
6.3794,-1.7189
0.9740,3.0178
9.3142,2.7404
5.0265,2.8989
1.3385,2.6053
1.8398,0.9181
7.3847,-2.5521
1.7522,1.1794
1.4633,2.0922
9.9441,0.2053
3.7550,-1.2407
6.7615,-2.8645
8.5978,2.5150
5.9657,0.1492
0.1373,0.6131
9.1957,2.9427
1.7656,1.0828
8.4340,1.7911
1.2890,2.7606
4.1725,0.6789
6.2869,-1.3620
1.6978,1.4219
1.6871,1.6300
7.1079,-3.0677
0.3354,1.4087
8.0787,0.5146
1.0913,2.9559
5.3344,2.5485
4.0829,0.5044
0.1417,0.7010
3.6445,-1.6255
2.4562,-1.8536
3.5387,-1.9728
0.0561,0.3966
2.0908,-0.4763
4.2899,1.3863
7.8281,-0.7321
7.1776,-2.8758
1.3504,2.5255
2.0326,-0.0866
4.1916,0.9453
1.9437,0.3009
8.4087,1.8030
1.0695,3.0146
3.5111,-2.0827
2.3572,-1.5460
0.4384,1.9206
6.9845,-2.9238
8.6111,2.3782
7.5088,-2.2050
3.0514,-2.9659
7.4957,-2.1944
2.2526,-1.3176
1.6517,1.4843
0.6176,2.5258
4.2710,1.1999
2.6238,-2.5378
6.6239,-2.5228
0.5583,2.3998
0.1010,0.5229
4.5676,2.1207
1.4676,2.3733
1.3378,2.5109
6.3168,-1.4564
6.8596,-2.8211
2.0008,0.0151
6.5962,-2.3605
8.2057,1.0150
1.7219,1.2199
4.2453,1.3170
8.4534,1.9335
6.7856,-2.6513
0.4132,1.7225
6.8753,-3.0515
2.0924,-0.2283
5.4332,2.1852
8.1232,0.3783
8.0812,0.4077
2.6260,-2.4514
1.8640,0.6392
2.9500,-2.7800
3.4190,-2.2221
1.5516,1.8941
6.1574,-0.7462
6.9707,-3.0567
4.2944,1.3150
0.1702,0.9179
8.5343,2.1604
1.0760,2.8389
7.9174,-0.3325
4.1527,0.6530
3.6474,-1.7969
0.5878,2.5460
5.6659,1.5485
7.4021,-2.3427
8.5810,2.2824
6.9769,-2.9591
3.4779,-2.2037
1.6314,1.4288
4.1415,0.7810
0.4370,1.8085
4.9958,2.8628
2.9370,-2.9234
9.6804,1.5901
8.1842,0.7130
7.6870,-1.4593
0.6665,2.6010
6.1909,-0.7576
1.8351,0.5339
9.9307,0.1719
4.5782,2.1499
3.1868,-2.8415
3.8165,-0.8005
9.0471,2.9807
5.5616,1.9213
4.0923,0.5242
1.8463,0.7480
2.3140,-1.2511
3.1678,-2.7294
4.5152,2.1507
9.2930,2.9466
5.9776,-0.0101
6.5126,-2.1237
2.8434,-2.9699
2.7072,-2.6049
0.1736,0.9807
6.7051,-2.9720
0.1105,0.4716
2.2932,-1.2514
5.0009,2.9372
5.3197,2.5589
9.1268,2.8433
9.4483,2.2677
4.5493,2.3500
8.6067,2.3270
3.2647,-2.7821
0.0212,0.1675
9.3837,2.5380
5.1713,2.8693
7.8691,-0.6359
9.5486,1.9414
2.6659,-2.6931
0.7956,2.8113
4.7709,2.8845
8.8864,2.8209
3.8769,-0.7090
7.1410,-3.0313
8.1113,0.6367
4.1736,0.9240
2.6247,-2.5220
2.1592,-0.8492
0.9089,2.9606
6.1506,-0.5346
8.5416,2.2893
4.4431,1.9253
8.0545,0.4202
2.2791,-1.4003
5.2739,2.8819
2.6355,-2.5999
7.9698,-0.0756
8.2478,1.1911
9.0356,3.0919
6.2453,-1.1984
9.6844,1.3205
7.5346,-2.0316
1.6132,1.7839
6.6531,-2.5728
5.9136,0.3805
9.1071,2.8030
6.3365,-1.4916
2.7675,-2.6803
4.9705,2.9449
5.4680,2.3823
6.9961,-3.0035
5.5883,1.7990
8.6380,2.4563
3.7515,-1.2308
0.8266,2.7541
3.3158,-2.6459
8.3392,1.4064
6.5600,-2.1747
6.0858,-0.4363
8.4205,1.8567
0.5945,2.4306
4.6023,2.3844
4.0484,0.2274
7.6554,-1.5297
0.1942,0.9907
6.9478,-3.0616
2.9477,-3.0589
4.7606,2.8095
3.3569,-2.6648
1.4677,2.3275
1.2093,2.7130
4.4601,2.1071
4.7910,2.7632
8.9812,2.8599
2.4603,-1.8660
1.6526,1.4130
1.3609,2.3772
8.6001,2.2777
3.8625,-0.6767
6.5149,-2.1453
4.3754,1.5995
4.4692,2.1968
4.6807,2.6314
2.7495,-2.6747
9.5334,2.0715
5.6523,1.5371
6.9096,-2.9411
9.7767,1.0657
3.6157,-1.6128
7.3370,-2.4913
5.9626,0.3987
5.4510,2.3406
8.9336,3.0891
3.9565,-0.0135
6.9054,-2.8996
1.0399,3.0418
4.9924,3.0056
2.4407,-1.8356
0.6936,2.6367
2.8783,-2.8472
6.0363,-0.0067
6.2867,-1.2414
7.5415,-1.8787
7.4482,-2.3072
9.8291,0.7822
5.8059,0.8956
1.6224,1.6895
1.2125,2.9128
1.6795,1.4096
9.8485,0.6618
5.0953,3.0680
9.2615,2.8322
1.3587,2.5365
3.3159,-2.6466
